ID,DEPTH,INTENSITY,LATITUDE,LONGITUDE,TIME_STAMP
4882,2.67,0.9,38.8380013,-122.80867,2014-10-05T06:21:34.560Z
4883,13,0,64.7655,-147.8794,2014-10-05T06:18:51.000Z
4884,2.2,-0.9,43.7227,-121.3132,2014-10-05T06:16:36.800Z
4885,2.28,1.17,38.8206673,-122.762001,2014-10-05T06:09:34.010Z
4886,1.3,-0.1,43.725,-121.3143,2014-10-05T06:05:13.200Z
4887,1.8,1.9,19.4245,-155.2718,2014-10-05T05:33:52.800Z
4888,3.5,1,38.8136673,-122.8209991,2014-10-05T05:32:26.630Z
4889,121.8,2.7,51.8693,178.2699,2014-10-05T05:28:00.000Z
4890,61.83,4.7,-5.3885,152.0223,2014-10-05T05:16:17.090Z
4891,9.37,1.17,37.7711667,-122.5801667,2014-10-05T05:02:58.380Z
4892,4.67,0.31,37.6566667,-118.8641667,2014-10-05T05:00:18.670Z
4893,10.9,1,19.4492,-155.4742,2014-10-05T04:55:02.800Z
4894,111.6,1.9,59.2219,-153.6305,2014-10-05T04:54:15.000Z
4895,4.84,0.31,37.6568333,-118.8656667,2014-10-05T04:41:40.890Z
4896,41.4,1.6,61.1548,-150.62,2014-10-05T04:40:29.000Z
4897,4.97,0.53,40.2871667,-121.5548333,2014-10-05T04:39:57.660Z
4898,13.44,1.61,39.5948333,-120.7316667,2014-10-05T04:33:28.650Z
4899,-1.91,1.62,38.9646667,-111.4116667,2014-10-05T04:32:56.090Z
4900,1.9,-0.8,43.722,-121.3133,2014-10-05T04:30:37.400Z
4901,125.4,2.2,63.2195,-150.4721,2014-10-05T04:23:42.000Z
4902,4.71,0.54,37.6545,-118.8671667,2014-10-05T04:23:17.400Z
4903,3.79,1.47,37.686,-121.718,2014-10-05T04:23:04.160Z
4904,4.34,0.31,37.6595,-118.867,2014-10-05T04:17:55.940Z
4905,2.87,0.9,38.7923317,-122.7498322,2014-10-05T04:17:01.280Z
4906,2.75,1.16,38.838501,-122.8290024,2014-10-05T04:15:10.760Z
4907,4.68,0.69,37.6556667,-118.8671667,2014-10-05T04:10:29.560Z
4908,1.89,1.83,38.7879982,-122.7358322,2014-10-05T04:09:09.600Z
4909,2.53,0.48,38.7855,-122.7333333,2014-10-05T04:08:58.660Z
4910,1.9,1.7,43.7222,-121.3138,2014-10-05T04:07:30.300Z
4911,53.5,1.7,61.2055,-150.583,2014-10-05T04:05:54.000Z
4912,5.8,1.61,35.32,-120.8205,2014-10-05T03:56:20.620Z
4913,7.86,4.4,64.6236,-17.5521,2014-10-05T03:54:56.340Z
4914,11.7,1.5,63.5249,-150.896,2014-10-05T03:53:34.000Z
4915,8.31,0.65,36.5413333,-121.1248333,2014-10-05T03:44:59.530Z
4916,1.1,0.55,36.0193333,-117.803,2014-10-05T03:36:10.630Z
4917,78.5,1.4,62.1306,-151.1432,2014-10-05T03:33:12.000Z
4918,7.14,0.52,33.9565,-116.4071667,2014-10-05T03:31:33.420Z
4919,1.97,0.89,38.7794991,-122.7266693,2014-10-05T03:07:06.170Z
4920,17.9,0.9,63.4338,-148.2454,2014-10-05T03:06:43.000Z
4921,1.96,0.91,38.7784996,-122.7259979,2014-10-05T03:06:25.290Z
4922,1.9,2.08,38.7776667,-122.7268333,2014-10-05T03:05:44.770Z
4923,2.15,0.43,38.8413315,-122.8241653,2014-10-05T03:02:44.740Z
4924,0.4955,2.23,41.8653,-119.6264,2014-10-05T02:51:37.005Z
4925,4.5,0.9,63.182,-152.5772,2014-10-05T02:44:55.000Z
4926,4.86,1.32,37.685,-121.7358333,2014-10-05T02:32:38.090Z
4927,25,0.8,46.4818,-122.6615,2014-10-05T02:19:08.500Z
4928,0,0.65,37.7395,-115.9307,2014-10-05T02:18:00.937Z
4929,14,2.5,18.34,-66.5195,2014-10-05T02:16:18.500Z
4930,2.1,0,43.7213,-121.3142,2014-10-05T02:14:37.100Z
4931,16.18,0.6,33.9111667,-116.8536667,2014-10-05T02:13:39.340Z
4932,68,3,18.9335,-64.4028,2014-10-05T02:07:20.700Z
4933,8.59,0.3,33.4158333,-116.3638333,2014-10-05T02:06:42.940Z
4934,2,0,43.7213,-121.3143,2014-10-05T02:06:16.900Z
4935,37.91,4.7,-5.1049,133.8663,2014-10-05T02:03:38.190Z
4936,1.8,1.2,61.5401,-140.9702,2014-10-05T02:03:25.000Z
4937,1.4,0.25,38.8051667,-122.7928333,2014-10-05T02:00:43.940Z
4938,2.35,1.19,38.8201675,-122.7613297,2014-10-05T01:55:52.980Z
4939,9.78,0.59,35.7938333,-118.0496667,2014-10-05T01:55:23.260Z
4940,28.4,1.7,60.6987,-149.6756,2014-10-05T01:54:22.000Z
4941,9.75,0.01,33.5966667,-116.8186667,2014-10-05T01:41:47.540Z
4942,17.3,0.7,65.0304,-148.5995,2014-10-05T01:24:34.000Z
4943,9.6,2.2,36.8095,-84.0032,2014-10-05T01:23:22.000Z
4944,2.91,0.56,38.8133316,-122.8294983,2014-10-05T01:23:01.920Z
4945,54.8,2.4,59.9828,-151.8107,2014-10-05T01:19:22.000Z
4946,9.03,2.14,38.0238333,-112.4643333,2014-10-05T01:12:09.050Z
4947,17.2,0.54,33.8866667,-116.8008333,2014-10-05T01:11:53.460Z
4948,10.99,3,36.6114,-98.3391,2014-10-05T01:10:32.330Z
4949,16.53,0.21,33.4153333,-116.447,2014-10-05T01:09:08.500Z
4950,5,0.56,40.2953333,-121.5485,2014-10-05T01:08:29.510Z
4951,15.49,0.68,33.407,-116.444,2014-10-05T01:06:40.550Z
4952,2.55,0.56,38.8134995,-122.828331,2014-10-05T01:04:28.570Z
4953,47.7,2.4,51.5452,178.3984,2014-10-05T00:55:51.000Z
4954,8.31,1.56,36.5401667,-121.1271667,2014-10-05T00:52:31.900Z
4955,66,2.9,18.8316,-65.3585,2014-10-05T00:24:14.300Z
4956,0,2.98,41.8859,-119.6353,2014-10-05T00:22:31.384Z
4957,20.1,0.7,45.9362,-122.7377,2014-10-05T00:17:28.600Z
4958,9.6,1.2,63.2717,-151.4513,2014-10-05T00:07:23.000Z
4959,2.1,-0.9,43.7228,-121.3138,2014-10-05T00:07:16.700Z
4960,4.8448,1.48,41.0878,-120.4808,2014-10-05T00:01:35.751Z
4961,1,0.8,62.9363,-150.3121,2014-10-05T00:01:18.000Z
4962,69.88,4.5,-5.548,146.188,2014-10-05T00:01:00.710Z
4963,9.39,0.38,33.515,-116.4621667,2014-10-04T23:59:24.150Z
4964,6.1,1.1,63.539,-151.0506,2014-10-04T23:59:13.000Z
4965,2.7,-0.9,43.7242,-121.3135,2014-10-04T23:50:15.100Z
4966,14.3,0.51,33.8736667,-116.8666667,2014-10-04T23:45:58.960Z
4967,2.45,0.43,38.810833,-122.8136673,2014-10-04T23:45:00.430Z
4968,6.63,0.48,37.6165,-118.9338333,2014-10-04T23:40:59.490Z
4969,6.28,0.78,36.7178333,-121.3451667,2014-10-04T23:37:28.840Z
4970,10,1.4,60.4972,-147.7644,2014-10-04T23:36:06.000Z
4971,0,2.28,41.8658,-119.6255,2014-10-04T23:24:17.711Z
4972,151.44,3.9,-6.8763,129.5381,2014-10-04T23:23:41.880Z
4973,4.4458,0.4,37.3309,-117.6467,2014-10-04T23:16:07.214Z
4974,12.65,0.68,34.1531667,-117.3745,2014-10-04T23:06:19.910Z
4975,4,1.6,17.9171,-67.147,2014-10-04T23:03:40.500Z
4976,17.14,2.13,38.0228333,-112.4693333,2014-10-04T23:00:54.070Z
4977,106.9,1.1,63.1254,-150.3902,2014-10-04T22:59:24.000Z
4978,7.56,0.44,36.6087,-116.623,2014-10-04T22:51:11.700Z
4979,203.45,4,37.5006,72.1784,2014-10-04T22:41:12.760Z
4980,44,2.7,18.9116,-65.5815,2014-10-04T22:25:20.300Z
4981,56,2.9,18.992,-65.4223,2014-10-04T22:22:37.000Z
4982,112.5,1.3,62.9727,-150.9783,2014-10-04T22:16:21.000Z
4983,7.82,0.52,33.3676667,-116.3725,2014-10-04T22:09:25.290Z
4984,0,0.6,63.9252,-148.6138,2014-10-04T22:00:19.000Z
4985,6.3,1.2,60.1274,-149.3858,2014-10-04T21:58:34.000Z
4986,8.1415,0.91,39.9929,-120.819,2014-10-04T21:56:36.371Z
4987,27.3,1.7,19.398,-155.2282,2014-10-04T21:50:28.100Z
4988,8,3.2,18.9349,-65.6043,2014-10-04T21:49:21.000Z
4989,39.8,1.4,61.7081,-149.7799,2014-10-04T21:46:42.000Z
4990,6.8,2.2,58.9958,-136.8845,2014-10-04T21:41:44.000Z
4991,67.7,0.7,62.8866,-149.2259,2014-10-04T21:37:03.000Z
4992,16.69,0.62,33.7285,-116.8391667,2014-10-04T21:33:25.410Z
4993,33.46,4.7,26.8064,142.5272,2014-10-04T21:28:22.580Z
4994,43.46,5.1,1.4513,126.4332,2014-10-04T21:18:08.160Z
4995,20.9,0.6,45.9433,-122.7337,2014-10-04T21:16:44.800Z
4996,7.2,0.49,37.6988333,-118.8236667,2014-10-04T21:14:50.880Z
4997,1.7,-0.9,43.7252,-121.3133,2014-10-04T21:09:04.100Z
4998,84.2,1.2,63.7283,-147.0237,2014-10-04T21:07:42.000Z
4999,10.66,1.43,36.4796667,-117.9308333,2014-10-04T20:56:14.810Z
5000,7.09,2.04,36.4693333,-117.9191667,2014-10-04T20:50:26.880Z
5001,8.7998,1.39,37.3387,-115.0002,2014-10-04T20:44:34.027Z
5002,6.09,0.85,36.7195,-121.3458333,2014-10-04T20:40:20.100Z
5003,73.8,1,63.0025,-149.3772,2014-10-04T20:35:43.000Z
5004,8.92,0.79,35.7996667,-118.0558333,2014-10-04T20:33:58.930Z
5005,7.48,0.93,35.4875,-120.788,2014-10-04T20:32:19.600Z
5006,130.7,1.7,62.0117,-152.1313,2014-10-04T20:25:24.000Z
5007,14.2819,0.36,37.8423,-116.2121,2014-10-04T20:24:10.129Z
5008,3.36,0.56,38.8198318,-122.829834,2014-10-04T20:22:09.140Z
5009,15.66,0.73,33.1743333,-116.5646667,2014-10-04T20:16:28.230Z
5010,0.03,1.88,34.7706667,-120.7068333,2014-10-04T20:15:22.970Z
5011,5.22,1.29,37.6906667,-121.7363333,2014-10-04T20:14:35.690Z
5012,4.3,1.44,37.6891667,-121.7261667,2014-10-04T20:13:58.150Z
5013,2.8,1.21,33.6943333,-117.5243333,2014-10-04T20:03:38.140Z
5014,1.02,1.76,38.7869987,-122.75,2014-10-04T20:02:18.880Z
5015,8,1.4,63.2607,-145.242,2014-10-04T19:59:18.000Z
5016,8.78,1.8,38.186,-122.2946667,2014-10-04T19:55:39.790Z
5017,12.7,0.3,46.9742,-121.9178,2014-10-04T19:53:11.900Z
5018,90.2,1,63.309,-149.4151,2014-10-04T19:37:06.000Z
5019,14.48,1.46,37.974,-122.0425,2014-10-04T19:30:40.050Z
5020,8.52,1.66,35.7856667,-118.0451667,2014-10-04T19:26:30.370Z
5021,3.26,0.75,38.7936668,-122.770668,2014-10-04T19:23:51.310Z
5022,125.7,1.4,63.065,-150.9405,2014-10-04T19:23:17.000Z
5023,10,4.1,28.4486,51.5365,2014-10-04T19:19:50.620Z
5024,144.58,5.4,17.5461,-94.6543,2014-10-04T19:16:36.960Z
5025,2.32,1.83,36.1521667,-118.0701667,2014-10-04T19:16:13.580Z
5026,10.2,1.5,65.206,-149.069,2014-10-04T19:13:27.000Z
5027,60,2.8,18.8668,-65.5682,2014-10-04T19:05:19.400Z
5028,10.6,1.2,61.7071,-150.1911,2014-10-04T19:04:24.000Z
5029,22,2.9,52.1587,-169.5296,2014-10-04T19:02:17.000Z
5030,4.2,0.45,38.8251648,-122.7969971,2014-10-04T18:57:04.400Z
5031,7.85,4.8,64.6578,-17.5177,2014-10-04T18:55:09.600Z
5032,1.8,2,43.7238,-121.3147,2014-10-04T18:51:11.900Z
5033,6.55,0.39,37.6388333,-118.9278333,2014-10-04T18:50:18.630Z
5034,61,2.8,19.0223,-65.7799,2014-10-04T18:42:16.400Z
5035,14.47,0.25,36.8142,-115.9217,2014-10-04T18:35:21.170Z
5036,10,5.3,-14.2535,166.6341,2014-10-04T18:34:45.240Z
5037,11.8,0,62.7855,-148.7119,2014-10-04T18:34:06.000Z
5038,4.6,0.7,34.2005,-117.5065,2014-10-04T18:32:39.520Z
5039,4.7,0.55,34.1993333,-117.507,2014-10-04T18:31:14.350Z
5040,0.4874,2.37,41.8699,-119.6295,2014-10-04T18:07:40.439Z
5041,14.3,1.1,65.206,-148.9954,2014-10-04T17:53:10.000Z
5042,2.17,0.43,38.8230019,-122.8475037,2014-10-04T17:41:26.880Z
5043,92.9,5.2,10.9388,125.9309,2014-10-04T17:38:45.480Z
5044,4.1,1.7,58.3121,-154.9151,2014-10-04T17:37:36.000Z
5045,0.8,1.7,43.7293,-121.3148,2014-10-04T17:32:52.600Z
5046,13.35,1.28,41.4268333,-122.4386667,2014-10-04T17:24:03.960Z
5047,5.15,0.43,37.6625,-118.8583333,2014-10-04T17:14:05.760Z
5048,4.33,1.29,37.685,-121.7375,2014-10-04T17:12:31.920Z
5049,2.34,0.4,38.838665,-122.8016663,2014-10-04T17:06:14.660Z
5050,13.3,1.4,60.5339,-152.5584,2014-10-04T16:54:29.000Z
5051,123.6,2.2,51.8317,178.5251,2014-10-04T16:48:00.000Z
5052,32.3,1.2,61.5842,-148.6734,2014-10-04T16:39:41.000Z
5053,0.46,1.25,33.397,-116.3095,2014-10-04T16:37:59.650Z
5054,0.3,0.5,65.1858,-149.0699,2014-10-04T16:29:26.000Z
5055,23.4,0.5,46.1547,-122.058,2014-10-04T16:26:35.500Z
5056,24.2,0.6,46.1583,-122.107,2014-10-04T16:21:51.900Z
5057,20.4,0.7,45.9372,-122.739,2014-10-04T16:18:00.700Z
5058,199.97,4.5,13.7654,-88.7865,2014-10-04T16:07:41.090Z
5059,8.88,1.72,40.295,-124.3885,2014-10-04T16:04:50.360Z
5060,3.18,1.5,39.3248333,-123.4935,2014-10-04T16:02:55.630Z
5061,44,3.3,18.9151,-64.512,2014-10-04T15:57:22.000Z
5062,1.42,0.38,38.7873344,-122.7626648,2014-10-04T15:54:04.520Z
5063,19.2,1.1,45.936,-122.7365,2014-10-04T15:50:17.400Z
5064,3.83,3.93,39.3171667,-123.4863333,2014-10-04T15:45:08.710Z
5065,2.12,0.84,38.8148346,-122.7863312,2014-10-04T15:43:29.370Z
5066,68,3.3,19.256,-65.0822,2014-10-04T15:32:17.500Z
5067,5.77,0.98,36.5263333,-120.9888333,2014-10-04T15:32:12.210Z
5068,21,1.8,18.1567,-67.1426,2014-10-04T15:30:41.100Z
5069,12.19,0.65,35.8795,-117.9903333,2014-10-04T15:26:42.570Z
5070,1.78,0.87,33.3936667,-116.3053333,2014-10-04T15:26:23.940Z
5071,5.5,0.87,44.3563333,-110.9765,2014-10-04T15:18:33.990Z
5072,20,2,51.304,-179.1649,2014-10-04T15:11:25.000Z
5073,8.1,2.27,38.248,-122.1711667,2014-10-04T14:59:36.950Z
5074,32.8,2.4,61.6824,-148.2265,2014-10-04T14:57:53.000Z
5075,39.2,1,61.9343,-148.0875,2014-10-04T14:49:49.000Z
5076,76.4,1.9,59.0446,-153.1233,2014-10-04T14:45:55.000Z
5077,536.52,4.5,-23.4881,179.9448,2014-10-04T14:45:23.580Z
5078,124.6,2.5,51.9568,178.3284,2014-10-04T14:44:44.000Z
5079,13.7,0.1,64.6722,-147.6278,2014-10-04T14:39:22.000Z
5080,1.49,0.21,38.7985,-122.81,2014-10-04T14:33:26.240Z
5081,12.9,0.7,63.4628,-151.2976,2014-10-04T14:32:39.000Z
5082,4.32,1.15,35.4918333,-118.2995,2014-10-04T14:22:37.020Z
5083,105.7,1.2,62.8931,-151.1741,2014-10-04T14:22:27.000Z
5084,5,3.1,36.3095,-96.9724,2014-10-04T14:11:24.890Z
5085,11.92,1.06,35.8843333,-117.993,2014-10-04T14:10:50.590Z
5086,7.88,0.21,37.6363333,-118.966,2014-10-04T14:09:59.740Z
5087,75,1.3,62.3769,-150.9776,2014-10-04T14:04:18.000Z
5088,34.79,4.7,1.5877,126.6884,2014-10-04T13:57:19.550Z
5089,10.08,1.34,32.8825,-115.9321667,2014-10-04T13:56:08.330Z
5090,5.59,1.27,38.7701667,-122.9426667,2014-10-04T13:39:36.230Z
5091,13.4,1,65.1356,-148.94,2014-10-04T13:38:23.000Z
5092,8.8762,0.22,39.4084,-119.8905,2014-10-04T13:32:21.817Z
5093,13.6,1.1,19.5223,-155.5753,2014-10-04T13:31:03.700Z
5094,6.35,1.03,38.197,-122.2253333,2014-10-04T13:28:25.600Z
5095,3.97,1.61,40.2878333,-121.5596667,2014-10-04T13:24:58.150Z
5096,7.7,0.9,63.3705,-151.4954,2014-10-04T13:18:36.000Z
5097,12.1,1.4,63.021,-149.4373,2014-10-04T13:09:56.000Z
5098,10.34,1.85,39.2895,-122.9236667,2014-10-04T13:08:05.540Z
5099,5.8,0.9,62.7779,-151.2479,2014-10-04T13:04:55.000Z
5100,3.22,0.2,38.7918333,-122.761,2014-10-04T13:04:50.810Z
5101,14.6,0,46.3115,-122.3275,2014-10-04T13:00:44.200Z
5102,3.81,1.61,40.2873333,-121.5595,2014-10-04T12:51:44.570Z
5103,21.42,0.69,33.7093333,-116.7303333,2014-10-04T12:51:38.260Z
5104,3.57,0.42,36.7123333,-121.362,2014-10-04T12:48:12.250Z
5105,4,0.3,65.1094,-149.0215,2014-10-04T12:47:22.000Z
5106,173.05,4.7,-7.3465,128.4167,2014-10-04T12:45:42.610Z
5107,4.1,1.5,60.9556,-147.4632,2014-10-04T12:43:11.000Z
5108,1.9,-0.9,43.7238,-121.3132,2014-10-04T12:42:53.200Z
5109,48.69,4.9,35.0959,26.2361,2014-10-04T12:27:55.320Z
5110,4.06,0.85,44.8221667,-110.8171667,2014-10-04T12:25:03.580Z
5111,2.17,0.86,38.7903328,-122.7621689,2014-10-04T12:22:45.090Z
5112,20.06,0.79,33.7093333,-116.7155,2014-10-04T12:22:33.080Z
5113,44,3.1,19.1655,-66.62,2014-10-04T12:19:56.300Z
5114,125.1,1.9,59.9296,-153.2331,2014-10-04T12:18:15.000Z
5115,151.71,4.3,-7.5177,128.8754,2014-10-04T12:15:25.710Z
5116,139.4,4.5,-5.8201,131.6116,2014-10-04T12:07:36.430Z
5117,8.02,4.9,64.6265,-17.5998,2014-10-04T12:05:22.700Z
5118,64.3,1.4,60.0996,-151.4565,2014-10-04T12:04:03.000Z
5119,6.95,1.37,39.835,-123.7858333,2014-10-04T12:00:36.540Z
5120,106.4,2,62.1437,-152.1054,2014-10-04T12:00:23.000Z
5121,0.27,0.96,36.0811667,-117.8895,2014-10-04T11:47:05.660Z
5122,16.4,0.2,46.0233,-122.4093,2014-10-04T11:44:58.400Z
5123,2.44,0.83,38.8233337,-122.8191681,2014-10-04T11:40:17.550Z
5124,8.18,0.66,36.7281667,-121.3305,2014-10-04T11:38:46.680Z
5125,6.68,1.47,39.8346667,-123.7961667,2014-10-04T11:38:42.110Z
5126,66,3.1,19.5727,-65.4613,2014-10-04T11:36:22.500Z
5127,10,0.5,65.1362,-149.0004,2014-10-04T11:36:19.000Z
5128,65.1,2.2,58.7433,-152.7774,2014-10-04T11:31:47.000Z
5129,12.3,1.1,47.8683,-121.6547,2014-10-04T11:31:04.400Z
5130,1.9,-0.8,43.739,-121.3208,2014-10-04T11:29:33.900Z
5131,4.95,0.69,35.6041667,-120.9006667,2014-10-04T11:16:05.760Z
5132,29,3,19.243,-64.8575,2014-10-04T11:14:33.500Z
5133,28.8,2.37,40.3586667,-123.4266667,2014-10-04T11:10:32.380Z
5134,10,0.5,65.1529,-149.0794,2014-10-04T11:04:12.000Z
5135,5.3,0.6,47.8793,-121.5983,2014-10-04T11:02:38.700Z
5136,6.25,1.22,36.4731667,-121.0508333,2014-10-04T11:02:37.770Z
5137,6.7,1.3,34.3323333,-116.826,2014-10-04T10:55:08.050Z
5138,6.05,0.87,36.9753333,-121.6293333,2014-10-04T10:47:11.010Z
5139,4.7,2.6,44.6136,-114.3371,2014-10-04T10:46:06.900Z
5140,8.1659,0.54,38.3894,-118.3179,2014-10-04T10:43:33.324Z
5141,11.62,0.8,33.3596667,-116.2275,2014-10-04T10:43:31.680Z
5142,0.9,1,19.3075,-155.7848,2014-10-04T10:36:08.200Z
5143,17,0.2,46.0187,-122.3997,2014-10-04T10:35:51.200Z
5144,0,2.34,41.8906,-119.6332,2014-10-04T10:25:31.417Z
5145,4.96,0.99,35.5745,-120.7908333,2014-10-04T10:20:22.980Z
5146,33.2,2.3,19.8282,-155.463,2014-10-04T10:19:47.800Z
5147,4.35,2.63,33.6846667,-117.531,2014-10-04T10:16:12.840Z
5148,109.9,1.7,63.1233,-150.4079,2014-10-04T10:07:18.000Z
5149,18.01,2.29,32.2513333,-115.2716667,2014-10-04T10:04:55.500Z
5150,17.31,0.41,33.6613333,-116.7485,2014-10-04T10:00:20.520Z
5151,7.11,0.46,33.365,-116.3623333,2014-10-04T09:59:10.450Z
5152,1,-0.8,43.7423,-121.324,2014-10-04T09:54:30.100Z
5153,3.5,2.2,19.4257,-154.965,2014-10-04T09:38:40.000Z
5154,42.9,2.6,51.5998,-176.1349,2014-10-04T09:36:11.000Z
5155,18.5,0.7,63.3847,-147.67,2014-10-04T09:32:22.000Z
5156,7.2,2.2,65.1486,-149.1086,2014-10-04T09:32:02.000Z
5157,80.14,4.7,-6.55,130.9334,2014-10-04T09:27:23.260Z
5158,2.59,2.6,36.3902,-97.148,2014-10-04T09:22:53.740Z
5159,2.54,1.18,38.836834,-122.7949982,2014-10-04T09:19:12.120Z
5160,6.55,0.43,36.0271667,-120.595,2014-10-04T09:17:15.400Z
5161,2.71,1.33,38.8361664,-122.7971649,2014-10-04T09:08:10.150Z
5162,117.1,2.5,61.5266,-151.861,2014-10-04T09:06:24.000Z
5163,15.41,0.51,33.6461667,-116.7171667,2014-10-04T09:05:46.690Z
5164,3.63,0.28,38.7949982,-122.8056641,2014-10-04T09:05:32.410Z
5165,2.81,0.55,38.8180008,-122.815834,2014-10-04T09:04:47.450Z
5166,11.14,0.35,44.7888333,-111.1635,2014-10-04T09:02:16.320Z
5167,14.5,0.1,64.665,-147.6353,2014-10-04T09:01:26.000Z
5168,89.8,2,51.7691,178.5856,2014-10-04T09:01:12.000Z
5169,86.6,1.9,59.5333,-153.0752,2014-10-04T08:47:08.000Z
5170,1.36,0.72,33.4011667,-116.2993333,2014-10-04T08:40:33.350Z
5171,11.28,0.32,44.7893333,-111.1573333,2014-10-04T08:40:28.070Z
5172,51,1.9,51.8515,-174.3566,2014-10-04T08:38:08.000Z
5173,2.8,0.2,38.8215,-122.7661667,2014-10-04T08:33:43.300Z
5174,34.4,1.4,61.7447,-150.0166,2014-10-04T08:33:03.000Z
5175,2.99,0.4,38.8426666,-122.7836685,2014-10-04T08:28:36.590Z
5176,2.7,0.68,38.8381653,-122.7903366,2014-10-04T08:26:03.120Z
5177,2.41,0.77,38.8303337,-122.8033371,2014-10-04T08:17:44.430Z
5178,1.9,0.8,63.2775,-151.4439,2014-10-04T08:14:49.000Z
5179,10.69,0.29,33.4473333,-116.5631667,2014-10-04T08:14:29.610Z
5180,15.15,0.55,33.4715,-116.4926667,2014-10-04T08:09:49.850Z
5181,5.06,1.12,44.3685,-110.9936667,2014-10-04T08:05:06.920Z
5182,5.82,1.21,44.3766667,-110.9995,2014-10-04T07:54:02.150Z
5183,83.6,1.9,58.4473,-153.898,2014-10-04T07:51:29.000Z
5184,3.71,0.54,35.9813333,-117.8408333,2014-10-04T07:49:51.940Z
5185,1.93,1.37,44.3581667,-111.0451667,2014-10-04T07:49:04.380Z
5186,4.6,2,19.4302,-155.2675,2014-10-04T07:48:07.500Z
5187,7.46,1.18,44.3726667,-111.0006667,2014-10-04T07:45:17.200Z
5188,8.87,0.65,44.3838333,-111.025,2014-10-04T07:44:53.240Z
5189,15.3,1.8,65.1309,-149.0526,2014-10-04T07:40:00.000Z
5190,7.28,1.04,44.7391667,-111.0203333,2014-10-04T07:38:17.750Z
5191,1.3,-0.8,43.744,-121.3258,2014-10-04T07:37:49.600Z
5192,15,2.3,50.9778,-179.9076,2014-10-04T07:36:04.000Z
5193,6.99,1.53,44.3705,-110.9996667,2014-10-04T07:35:15.370Z
5194,2.15,1.08,44.3656667,-111.0291667,2014-10-04T07:34:24.510Z
5195,1.03,1.21,44.3598333,-110.9731667,2014-10-04T07:31:00.860Z
5196,14.62,1.85,36.0221667,-119.8911667,2014-10-04T07:29:13.820Z
5197,10.5,0.6,65.1883,-149.0924,2014-10-04T07:18:25.000Z
5198,15.1,1,62.1647,-148.7853,2014-10-04T07:13:23.000Z
5199,6.39,1.33,38.7751667,-122.452,2014-10-04T07:09:03.070Z
5200,43.8,1.9,19.5797,-154.9203,2014-10-04T07:06:04.500Z
5201,18.8,1.67,40.45,-124.5055,2014-10-04T07:05:30.130Z
5202,16.48,2.25,37.3473333,-119.9661667,2014-10-04T07:00:35.260Z
5203,12,0.7,65.1533,-149.0582,2014-10-04T07:00:33.000Z
5204,15.3404,0.95,39.3094,-118.4871,2014-10-04T06:51:56.189Z
5205,5.8,0.6,65.118,-149.3851,2014-10-04T06:48:18.000Z
5206,4.86,2.55,34.8126667,-121.4901667,2014-10-04T06:45:26.180Z
5207,8.9,0.97,36.7915,-121.2993333,2014-10-04T06:45:24.150Z
5208,35.22,4.1,36.2146,29.2442,2014-10-04T06:40:35.380Z
5209,22.56,3.85,40.634,-125.4176667,2014-10-04T06:38:48.230Z
5210,3.18,0.84,38.8206673,-122.7991638,2014-10-04T06:37:33.060Z
5211,5.3,2.2,63.287,-151.4388,2014-10-04T06:37:03.000Z
5212,4.89,0.94,33.8856667,-117.9,2014-10-04T06:35:57.910Z
5213,86.2,1.6,61.4119,-151.8032,2014-10-04T06:31:06.000Z
5214,4.7,1.7,60.0118,-153.0588,2014-10-04T06:27:04.000Z
5215,47.2,1.7,62.0128,-149.8603,2014-10-04T06:26:12.000Z
5216,5.49,0.29,37.661,-118.8465,2014-10-04T06:24:34.150Z
5217,15.7,0.1,47.4867,-122.9587,2014-10-04T06:18:43.600Z
5218,57.2,2.6,56.8727,-155.0993,2014-10-04T06:04:34.000Z
5219,3.12,0.8,38.8236656,-122.7958298,2014-10-04T06:02:41.150Z
5220,0.9,0.6,65.1582,-149.0329,2014-10-04T06:02:01.000Z
5221,8.35,4.6,64.5313,-17.7787,2014-10-04T05:57:01.480Z
5222,71.6,2.2,51.6142,179.5499,2014-10-04T05:49:20.000Z
5223,4.77,1.08,37.4908333,-119.3398333,2014-10-04T05:48:48.220Z
5224,4.63,0.54,36.6396667,-121.2625,2014-10-04T05:47:56.910Z
5225,93.3,1.6,60.3206,-152.1466,2014-10-04T05:43:38.000Z
5226,84.4,2.5,51.9082,-176.7968,2014-10-04T05:41:59.000Z
5227,2.82,0.23,38.8186667,-122.7655,2014-10-04T05:37:00.720Z
5228,77.1,1.6,60.4119,-152.1848,2014-10-04T05:35:32.000Z
5229,11.8,0.7,65.1366,-149.0262,2014-10-04T05:35:10.000Z
5230,11.3,1.2,19.5268,-155.7107,2014-10-04T05:31:35.500Z
5231,1.8,0,43.7233,-121.3135,2014-10-04T05:29:08.200Z
5232,22.52,4.4,34.2079,25.0756,2014-10-04T05:23:50.200Z
5233,14.05,1.17,36.539,-117.9293333,2014-10-04T05:20:55.910Z
5234,0,2.49,41.867,-119.6389,2014-10-04T05:10:30.214Z
5235,51.02,4.8,41.1216,47.9551,2014-10-04T04:59:39.400Z
5236,5,2.5,36.1355,-97.2914,2014-10-04T04:58:08.150Z
5237,24.4,1.5,60.7966,-147.0138,2014-10-04T04:35:50.000Z
5238,52.9,1.5,59.3244,-152.105,2014-10-04T04:29:32.000Z
